"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"1437372_at",-4.32166137373871,4.81283829469489,-6.73286343477123,6.85869056724612e-07,8.7722010628997e-07,6.0519010518417
"1448107_x_at",-5.96406688626353,5.40863072648307,-6.72990759756635,6.90601239685343e-07,8.8302216332783e-07,6.04551887692627
"1424758_s_at",-7.20886078075582,6.65781348979623,-6.72924239443222,6.91670800760404e-07,8.8413912786347e-07,6.04408241404821
"1424706_at",-5.20940622908125,5.93784951352414,-6.72593563808535,6.97012842417994e-07,8.90715278228773e-07,6.03694075275208
"1426893_at",-4.95553288963717,6.58336908578889,-6.72127697666804,7.04610581886149e-07,9.00169451965001e-07,6.02687671401265
"1460259_s_at",-7.21814111936275,6.57270271399615,-6.71525107646522,7.14563958172855e-07,9.12626844653949e-07,6.01385446573052
"1447432_s_at",-5.12394233010692,6.00476379165754,-6.71459322396454,7.15659248741487e-07,9.13767017003354e-07,6.01243250331673
"1455323_at",-4.70017324099545,5.79294180978071,-6.71425952195451,7.16215501751943e-07,9.14218485682799e-07,6.01171117567049
"1452857_at",-5.17082371274105,6.27539309895801,-6.7113068414987,7.21156679666569e-07,9.2026528485881e-07,6.00532799482388
"1422852_at",-5.92783863879539,5.53841903611707,-6.7001228952731,7.40190840446573e-07,9.44287579540298e-07,5.98113901871201
"1418992_at",-7.21238716330278,5.83390578504331,-6.68958565389533,7.58594517399844e-07,9.67492187727084e-07,5.95833251688529
"1428700_at",-9.24589959218326,7.50404228093218,-6.68889208180582,7.59822159511462e-07,9.68783991395197e-07,5.95683081748767
"1449486_at",-4.40963523728203,4.08757745328145,-6.68792593636714,7.61535651493375e-07,9.70694355435607e-07,5.95473883772633
"1438969_x_at",-5.49019483702368,6.38839127523227,-6.68778872600654,7.61779319034877e-07,9.70730652024387e-07,5.95444172753792
"1427345_a_at",-5.38554007707892,5.44297735859216,-6.68649341438195,7.64083555133988e-07,9.73391956286196e-07,5.95163677678216
"1418797_at",-9.6690799937634,7.73224545754832,-6.68290165112614,7.70510318688882e-07,9.81302102655434e-07,5.94385770030609
"1425958_at",-10.5662857205428,8.29279975877924,-6.68128538233716,7.73420328009252e-07,9.84730200296285e-07,5.94035657382987
"1434601_at",-3.91352546752775,4.7732573929722,-6.68042449761408,7.74974892127068e-07,9.86431077422462e-07,5.93849159315593
"1421596_s_at",-10.5026582936083,7.3794437847627,-6.67523561300366,7.84412766519678e-07,9.98162479483855e-07,5.92724841550798
"1436986_at",-4.69850172254198,4.01806200135984,-6.6694128387031,7.95143664824098e-07,1.0115321692108e-06,5.91462720817314
"1456648_at",-6.35282887894155,7.35719537070838,-6.66911804874729,7.95690914405469e-07,1.01194297008263e-06,5.91398810621492
"1448919_at",-10.6285732801407,7.88369409104472,-6.66272932736136,8.07646062907408e-07,1.02685777614862e-06,5.90013440386261
"1440866_at",-5.05404715802611,3.75501793228438,-6.66113346044943,8.10660961495952e-07,1.03040056278057e-06,5.89667292794681
"1455186_a_at",-5.96602521040407,5.78922819588264,-6.65970351512463,8.13372177596534e-07,1.03355546285576e-06,5.89357103526268
"1456878_at",-3.89537165140081,4.54015937242094,-6.659046897308,8.14620247840235e-07,1.0348498839784e-06,5.89214657797856
"1439843_at",-4.07167524478761,5.16191916498079,-6.65855841399142,8.15550005600236e-07,1.03573932299062e-06,5.8910868298656
"1455452_x_at",-5.81222608042499,6.88578852083229,-6.65258152654056,8.27014408885514e-07,1.05000337700044e-06,5.87811745267003
"1439114_at",-5.0086111106726,3.99403687169068,-6.65221459629389,8.27723572059756e-07,1.050608056714e-06,5.87732107895837
"1436698_x_at",-4.59621299349936,4.18295853042455,-6.6514388109117,8.29224974062245e-07,1.05221768157378e-06,5.8756372767206
"1443489_at",-4.16947008340284,5.05865664414853,-6.64927163569706,8.33433949000083e-07,1.05726112034291e-06,5.87093308582939
"1436182_at",-6.31895495877282,7.72979549715567,-6.64774815858638,8.36405837093159e-07,1.06073284541109e-06,5.86762574638473
"1436423_at",-5.87877494670973,7.07501999232972,-6.64640611798616,8.3903276808088e-07,1.06376526610816e-06,5.86471201983477
"1433545_s_at",-5.37481531150385,5.06691529076618,-6.63905623171381,8.53569904018895e-07,1.08189205873258e-06,5.84875007155959
"1436589_x_at",-6.56123966730317,7.56276452028088,-6.63559396903163,8.6050679510816e-07,1.09037813279014e-06,5.84122835309816
"1437250_at",-4.76637523927143,4.50387715961993,-6.63346989900371,8.64791022695151e-07,1.09549910232458e-06,5.83661300748873
"1420407_at",-8.85938042783624,7.65285290195144,-6.63324620088424,8.65243486981333e-07,1.09576456198001e-06,5.83612690187398
"1437377_a_at",-5.7098771077961,6.83055057840719,-6.6314079823351,8.68970748580344e-07,1.1001759884496e-06,5.83213210832682
"1423968_at",-5.9566188830502,5.4020783813433,-6.6293670350339,8.73128308762835e-07,1.10512957374555e-06,5.82769619224004
"1417133_at",-6.05485029053643,6.13759438522499,-6.6273034152742,8.77352733722335e-07,1.11016498788821e-06,5.82321040497872
"1419165_at",-6.06265712029952,7.0885120450124,-6.62206329303676,8.88173911063019e-07,1.12354248816749e-06,5.81181702478668
"1426787_at",-5.36169155117311,6.30813462312391,-6.62153391641482,8.89274668068877e-07,1.1246195760187e-06,5.81066580939552
"1421551_s_at",-11.5289749919446,8.43349069284903,-6.6201269976179,8.92206922449453e-07,1.12801161075378e-06,5.807606045506
"1421844_at",-8.89194086611398,7.66645300904433,-6.61962836648609,8.93248524020172e-07,1.12901207392967e-06,5.80652155715446
"1438164_x_at",-10.3248772709101,8.71862852082599,-6.61945211886185,8.93616988858096e-07,1.12916141085123e-06,5.80613822239706
"1443905_at",-3.89696272622857,4.57653207443844,-6.6170636394936,8.98625713624615e-07,1.13517238705143e-06,5.80094290322118
"1431786_s_at",-6.04515796762886,5.2455130976446,-6.61230851432723,9.08682997525408e-07,1.14755571160054e-06,5.79059738189624
"1455132_at",-6.91783255519102,8.45186061890399,-6.61169310438908,9.09992998015836e-07,1.14888844501803e-06,5.78925823004477
"1430074_x_at",-4.24940222489691,3.63255000699087,-6.60392182613561,9.26702526407053e-07,1.16965727381707e-06,5.77234312834585
"1434236_at",-4.9867307458256,6.109288125518,-6.5989143290213,9.37635323223434e-07,1.1831252987583e-06,5.76143925821476
"1438577_at",-5.8057028638405,7.442212301841,-6.59488460919451,9.46529040675477e-07,1.19401356333531e-06,5.75266196948278
"1455555_at",-4.76702909813607,6.28121577752872,-6.59335007948313,9.49938424450897e-07,1.19797937732681e-06,5.74931895638171
"1434149_at",-5.14959430200413,5.70255734738656,-6.59159781441411,9.53846922290874e-07,1.20257223768981e-06,5.74550120027211
"1422018_at",-5.8891765038828,6.77221823355705,-6.59083419206152,9.55555351553632e-07,1.20438954759945e-06,5.74383732065133
"1431218_at",-4.27117863709763,4.75767943693937,-6.58957808427349,9.58372410511908e-07,1.20760277760313e-06,5.74110017327924
"1417894_at",-7.73029354553175,6.70750101136557,-6.58943623903208,9.58691058221932e-07,1.20766695438122e-06,5.74079106871215
"1427146_at",-6.42776479026159,8.0707840408439,-6.58508951227067,9.68508432094088e-07,1.21969333812854e-06,5.73131746566081
"1419401_at",-4.52997008590505,5.12070451668173,-6.58039400875891,9.79229054601929e-07,1.23285019963977e-06,5.72108076046611
"1448823_at",-5.01553622611666,4.93607598306549,-6.58009199784856,9.79922733810243e-07,1.23337931144476e-06,5.72042223922307
"1418191_at",-10.5879565104451,8.23230394933197,-6.57847409997247,9.83647393097289e-07,1.23772200565185e-06,5.71689426985668
"1431830_at",-4.99059322040347,5.76805487870149,-6.57319722573309,9.95896468692526e-07,1.25278554664584e-06,5.70538505466265
"1417971_at",-6.8994975932492,7.66288519603726,-6.5648139223421,1.01567789027126e-06,1.27731334346631e-06,5.68709257231937
"1427844_a_at",-10.3715278419349,8.27965361276453,-6.56094541402997,1.02494106695624e-06,1.28860344287614e-06,5.67864815296447
"1427768_s_at",-4.62445310040717,4.83506072664696,-6.56051959854998,1.02596594673103e-06,1.28953256776363e-06,5.67771853008655
"1434833_at",-6.81254893841173,8.52055066530518,-6.55982324203091,1.02764423924319e-06,1.29128221816881e-06,5.67619821907777
"1437506_at",-4.78438266438041,5.49232238426174,-6.55745038049366,1.03338418361503e-06,1.29813312511484e-06,5.67101719750771
"1449453_at",-6.14511457888758,4.91933902241028,-6.55683487681124,1.0348784296304e-06,1.29964827284598e-06,5.66967314962102
"1454745_at",-4.53328214122934,4.88925099225047,-6.55439023437933,1.04083507320529e-06,1.30676510304177e-06,5.6643343762811
"1449530_at",-5.51699124257543,5.15733303580688,-6.55376035277543,1.04237551902111e-06,1.30833499340685e-06,5.66295866500829
"1423555_a_at",-10.6781948661177,7.5529244181806,-6.55302658150464,1.04417297688993e-06,1.31022650869276e-06,5.66135598137761
"1424737_at",-4.24079609716066,3.99510477459134,-6.55250981560626,1.04544075548558e-06,1.31145251612777e-06,5.66022723046683
"1427752_a_at",-4.75222327591368,5.91678320851282,-6.54365006836383,1.06742266166479e-06,1.33865544252707e-06,5.64086950931674
"1417500_a_at",-10.9128513220707,8.07421165416318,-6.54291869307099,1.06925824908986e-06,1.34058475865602e-06,5.63927103880884
"1437544_at",-4.81598907360389,5.56351827441932,-6.53776527998556,1.0822839258491e-06,1.35653870227988e-06,5.62800581435373
"1420876_a_at",-5.43784207535226,5.7899723581553,-6.53696971105773,1.08430919181681e-06,1.35869965674601e-06,5.62626639585974
"1452318_a_at",-7.64151749965226,6.01813374249068,-6.53104091605869,1.09952450136194e-06,1.37738267860142e-06,5.61330103539804
"1426775_s_at",-8.70620571964539,7.31283283016059,-6.53039302981901,1.10120036764397e-06,1.37909907230482e-06,5.61188391507453
"1424850_at",-6.17400778440415,7.15860228811699,-6.52852053295359,1.10605858148543e-06,1.3847988512575e-06,5.60778788192972
"1447757_x_at",-3.87387670890016,4.40773502217455,-6.5283242095541,1.1065692115066e-06,1.38505374947455e-06,5.60735840221909
"1441139_at",-4.0834624407117,4.89103748427507,-6.52405965293109,1.11772080967335e-06,1.39862373715297e-06,5.59802789410161
"1443932_at",-5.35334808224121,6.84831486292355,-6.52376049530367,1.11850738855794e-06,1.39921986405571e-06,5.597373267444
"1433902_at",-4.26124847435598,4.9539141022136,-6.52249016322607,1.12185379350961e-06,1.40301703978981e-06,5.59459334775023
"1423331_a_at",-3.79764086885745,4.05375024753694,-6.52001866602417,1.12839374015537e-06,1.4108049229049e-06,5.58918423467793
"1422953_at",-13.8517950943251,11.3410743606072,-6.50853954782226,1.15928363677057e-06,1.44902424091771e-06,5.56405008640599
"1429088_at",-6.85972569041237,7.86488258682239,-6.50147965874738,1.17870929006472e-06,1.47289684417783e-06,5.5485831205518
"1460242_at",-6.864417563975,7.77416516336773,-6.49915172116479,1.18518737940206e-06,1.48058163070692e-06,5.54348152828095
"1442427_at",-5.2399243383304,6.29740361998804,-6.49903290989138,1.18551897641049e-06,1.4805858534296e-06,5.54322113775459
"1421840_at",-6.90179367698064,8.50521514235234,-6.49877559145764,1.18623746572792e-06,1.48107312701318e-06,5.54265718396743
"1435436_at",-5.59367834885604,5.65689835557947,-6.49731450655249,1.19032557650931e-06,1.48576609729759e-06,5.53945481535899
"1429960_at",-6.79219944240855,5.54989979527777,-6.49608855079342,1.1937669000928e-06,1.48964937380875e-06,5.53676757195204
"1427480_at",-4.19511113850217,4.05355714947837,-6.49011300523074,1.21068665428533e-06,1.51034499377243e-06,5.52366649208028
"1415936_at",-6.68656594398835,7.70828625826534,-6.48492515430824,1.22557464484178e-06,1.52849522335673e-06,5.51228844543907
"1440343_at",-5.19414271189195,5.96939591498893,-6.48233502622253,1.23307760520298e-06,1.53742760560272e-06,5.50660637884277
"1452986_at",-5.69861217381689,5.40030971992567,-6.48185210826171,1.23448168025786e-06,1.53875293165052e-06,5.50554688159456
"1448416_at",-6.05321717711258,5.24986171342318,-6.48115725136762,1.23650482987658e-06,1.54084897446775e-06,5.50402234551788
"1418204_s_at",-10.6514549121511,7.13246192627544,-6.48030103944652,1.23900244040526e-06,1.54353493749465e-06,5.50214370152298
"1433575_at",-6.21012383771328,7.13642542226586,-6.47868541739813,1.24372933126956e-06,1.54899586232937e-06,5.49859853809844
"1437561_at",-5.25740022311302,6.09931337414112,-6.47503875470233,1.25446634845883e-06,1.56193698534303e-06,5.49059535280339
"1449337_at",-6.5662834886223,6.02172161947947,-6.47283893883782,1.26098909314576e-06,1.56962522052442e-06,5.48576663084965
"1449028_at",-7.2802763745407,6.56861790968407,-6.46614257503153,1.28105873383938e-06,1.59416715816536e-06,5.47106368496785
"1424518_at",-5.92592985778783,5.37283174695119,-6.46488798480858,1.28485499894611e-06,1.598450331011e-06,5.46830835340514
"1430526_a_at",-5.04519694082418,6.06418038412868,-6.46334518630754,1.28953911084391e-06,1.60383538158722e-06,5.46491976619902
"1423142_a_at",-4.81198960874602,5.99571570420853,-6.46169761926316,1.29456057303072e-06,1.60963691977442e-06,5.46130071027956
"1428749_at",-8.27009347254675,7.25864043920691,-6.45279900548691,1.32202911562772e-06,1.64333792796821e-06,5.4417476078105
"1426607_at",-4.46066259963683,5.4141559325327,-6.45072016273442,1.3285314886444e-06,1.65096571495176e-06,5.43717818165579
"1429461_at",-5.1253312412418,5.81846375309043,-6.44382143617708,1.35034488028038e-06,1.67761105892173e-06,5.4220101671784
"1455457_at",-5.58892562897017,5.20689778719044,-6.4361459629167,1.3750445766755e-06,1.7078265653588e-06,5.40512679861909
"1429055_at",-6.12518466394566,5.23782643290376,-6.4350604350681,1.37857486046944e-06,1.71173993822671e-06,5.4027383746168
"1426556_at",-6.09636076141156,7.15629114337897,-6.4349427685417,1.37895808356374e-06,1.7117446106098e-06,5.40247947024776
"1437540_at",-4.56491754468397,5.20929823529606,-6.4313555165892,1.39069361294495e-06,1.72583738321724e-06,5.39458546267501
"1443534_at",-6.08797015575139,7.42256310879748,-6.43036402910404,1.39395517307122e-06,1.72940918199238e-06,5.39240331728189
"1427994_at",-10.0823907577699,8.58937263833096,-6.42899742663703,1.39846350466958e-06,1.73452539718572e-06,5.389395371968
"1455197_at",-7.53768611539861,5.91914637317493,-6.42573600725022,1.4092829761901e-06,1.74746440505595e-06,5.38221584618531
"1455173_at",-3.81126971896484,4.31337906405672,-6.42462412630324,1.41299104899822e-06,1.75158082496043e-06,5.37976788029211
"1449401_at",-6.61155376298624,6.26991669054891,-6.42342781616923,1.41699181663424e-06,1.75605771561457e-06,5.37713384595443
"1457666_s_at",-11.9534669127132,8.65531285524074,-6.41860880797022,1.43322531204563e-06,1.7756878282444e-06,5.36652141335121
"1416981_at",-7.10470026204165,8.1799948088014,-6.41427823503817,1.44797541780547e-06,1.79325173933927e-06,5.35698195686808
"1418405_at",-4.6023927849255,4.65112913986836,-6.41421356090802,1.44819687129527e-06,1.79325173933927e-06,5.35683947259234
"1439595_at",-4.87835766271847,6.35999553876526,-6.41028633360272,1.46170927260311e-06,1.80948697275319e-06,5.3481863056938
"1434105_at",-5.74880546649268,6.96871098611424,-6.40657682581526,1.47459078816192e-06,1.82493252274305e-06,5.34001096114344
"1416316_at",-8.22431786471576,7.42655916225452,-6.40585043881512,1.47712675519023e-06,1.82756960851979e-06,5.33840986907679
"1459885_s_at",-5.26935224488442,6.29105259396604,-6.40458361151701,1.48156017062354e-06,1.83255221543263e-06,5.33561737724522
"1438037_at",-9.53895236460954,7.25530393349671,-6.40233804316715,1.48945222161818e-06,1.8418089286512e-06,5.33066690050081
"1459362_at",-3.95963635593339,5.16814573330319,-6.4017512780662,1.49152147183523e-06,1.84386225252089e-06,5.32937323409843
"1422869_at",-6.10598364414277,5.69384884359305,-6.39984142649909,1.49827698464857e-06,1.85170615828758e-06,5.32516218327128
"1424273_at",-6.23296617510503,5.80879256832173,-6.39792753437106,1.50507813025251e-06,1.85960214888225e-06,5.32094173477674
"1457725_at",-7.03205950723338,9.12434051058958,-6.39609633030545,1.51161494440393e-06,1.86716730947594e-06,5.31690316946564
"1442465_s_at",-4.75492194560239,5.34393158594431,-6.39501139123334,1.51550149684333e-06,1.87145558506988e-06,5.3145102172743
"1449937_at",-4.3760992407306,5.62742032018681,-6.38988307336843,1.5340110984008e-06,1.89379421589656e-06,5.30319702524167
"1423978_at",-6.67021581974774,7.61041674796246,-6.38957257063361,1.53513917603122e-06,1.89466835104701e-06,5.30251193625054
"1442029_at",-3.85342318734815,4.67001094378401,-6.3881153528047,1.54044467221997e-06,1.9006963666259e-06,5.29929657920713
"1434572_at",-4.63995891930012,5.55053593534654,-6.38790008244895,1.54123002239034e-06,1.90114537353099e-06,5.29882156032321
"1423520_at",-6.51489291178588,5.56031533486788,-6.38690910199628,1.54485059635053e-06,1.90509049757716e-06,5.29663476801484
"1429383_at",-6.78656738406977,7.47447473368151,-6.3864912439013,1.54637985357949e-06,1.90645518433918e-06,5.29571264316897
"1451574_at",-4.81471389093286,5.52821700714411,-6.38230838420317,1.56177351294484e-06,1.92490719040825e-06,5.28648067213947
"1448575_at",-7.89412377939327,10.3433406404317,-6.38203090112452,1.56280021571685e-06,1.92564648268198e-06,5.28586815816429
"1449360_at",-9.55869754621366,7.74698390920251,-6.38160803364672,1.56436617406922e-06,1.92673839343174e-06,5.28493470411788
"1416065_a_at",-6.72963002714276,8.13645671277718,-6.38156095355614,1.56454061962768e-06,1.92673839343174e-06,5.28483077623202
"1419043_a_at",-10.6641902242112,8.11046267032859,-6.37925499990902,1.57310920557167e-06,1.93676190675049e-06,5.27974009223032
"1426956_a_at",-6.25695070175625,7.31497891389579,-6.37468326174613,1.59023902877166e-06,1.95731739666821e-06,5.26964531427838
"1434084_at",-5.34991556444556,6.40251067117079,-6.3743780107637,1.59138953094509e-06,1.95819917460264e-06,5.26897119591261
"1421410_a_at",-7.52774432416047,5.93871239148218,-6.37408998085704,1.59247590535493e-06,1.95900158414402e-06,5.26833509735067
